# BEGIN PLOT
XTwosidedTicks=1
YTwosidedTicks=1
Title=Dijet selection, soft-dropped
RatioPlotReference=/ATLAS_2019_I1724098/d25-x01-y01
RatioPlot=1
LogY=0
LegendOnly=/ATLAS_2019_I1724098/d25-x01-y01 //Users/jenniferroloff/Work/tuningStudies/SoftDropMassInclPt_tune.yoda/ATLAS_2019_I1724098/d25-x01-y01 //Users/jenniferroloff/Work/tuningStudies/SoftDropMassPtBin_tune.yoda/ATLAS_2019_I1724098/d25-x01-y01 //Users/jenniferroloff/Work/tuningStudies/SoftDropObservablesMass_tune.yoda/ATLAS_2019_I1724098/d25-x01-y01
XLabel=$D_2$
LegendAlign=r
YLabel=$\dfrac{1}{\sigma} \; \dfrac{\text{d}\sigma}{\text{d} D_2}$
DrawOnly=/ATLAS_2019_I1724098/d25-x01-y01 //Users/jenniferroloff/Work/tuningStudies/SoftDropMassInclPt_tune.yoda/ATLAS_2019_I1724098/d25-x01-y01 //Users/jenniferroloff/Work/tuningStudies/SoftDropMassPtBin_tune.yoda/ATLAS_2019_I1724098/d25-x01-y01 //Users/jenniferroloff/Work/tuningStudies/SoftDropObservablesMass_tune.yoda/ATLAS_2019_I1724098/d25-x01-y01
Legend=1
LeftMargin=1.8
# END PLOT

# BEGIN HISTO1D /ATLAS_2019_I1724098/d25-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/ATLAS_2019_I1724098/d25-x01-y01
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
2.280000e-01	2.850000e-01	5.496761e-01	1.436111e-02	1.436111e-02
2.850000e-01	3.420000e-01	2.221218e-01	9.129144e-03	9.129144e-03
3.420000e-01	4.902000e-01	2.929489e-02	2.056098e-03	2.056098e-03
4.902000e-01	5.244000e-01	1.250685e-03	8.843679e-04	8.843679e-04
5.244000e-01	5.700000e-01	0.000000e+00	0.000000e+00	0.000000e+00
# END HISTO1D


# BEGIN HISTO1D //Users/jenniferroloff/Work/tuningStudies/SoftDropMassPtBin_tune.yoda/ATLAS_2019_I1724098/d25-x01-y01
LineColor=blue
LineStyle=solid
Path=//Users/jenniferroloff/Work/tuningStudies/SoftDropMassPtBin_tune.yoda/ATLAS_2019_I1724098/d25-x01-y01
ScaledBy=2.14758182286745126e-05
Title=Mass only, pt binned
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	6.840000e-02	6.534113e+00	4.529394e-02	4.529394e-02
6.840000e-02	1.140000e-01	6.467706e+00	5.519091e-02	5.519091e-02
1.140000e-01	1.710000e-01	2.498730e+00	3.068295e-02	3.068295e-02
1.710000e-01	2.280000e-01	1.148391e+00	2.080091e-02	2.080091e-02
2.280000e-01	2.850000e-01	5.828612e-01	1.481904e-02	1.481904e-02
2.850000e-01	3.420000e-01	2.245542e-01	9.198097e-03	9.198097e-03
3.420000e-01	4.902000e-01	2.840256e-02	2.028755e-03	2.028755e-03
4.902000e-01	5.244000e-01	6.279480e-04	6.279479e-04	6.279479e-04
5.244000e-01	5.700000e-01	0.000000e+00	0.000000e+00	0.000000e+00
# END HISTO1D


# BEGIN HISTO1D //Users/jenniferroloff/Work/tuningStudies/SoftDropObservablesMass_tune.yoda/ATLAS_2019_I1724098/d25-x01-y01
LineColor=green
LineStyle=solid
Path=//Users/jenniferroloff/Work/tuningStudies/SoftDropObservablesMass_tune.yoda/ATLAS_2019_I1724098/d25-x01-y01
ScaledBy=2.09091289256889546e-05
Title=Mass only, incl. pt (pt>300)
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	6.840000e-02	6.268154e+00	4.377334e-02	4.377334e-02
6.840000e-02	1.140000e-01	6.426346e+00	5.428347e-02	5.428347e-02
1.140000e-01	1.710000e-01	2.650325e+00	3.118028e-02	3.118028e-02
1.710000e-01	2.280000e-01	1.251613e+00	2.142721e-02	2.142721e-02
2.280000e-01	2.850000e-01	6.346104e-01	1.525753e-02	1.525753e-02
2.850000e-01	3.420000e-01	2.534774e-01	9.642732e-03	9.642732e-03
3.420000e-01	4.902000e-01	3.470746e-02	2.212867e-03	2.212867e-03
4.902000e-01	5.244000e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.244000e-01	5.700000e-01	0.000000e+00	0.000000e+00	0.000000e+00
# END HISTO1D

